id,project_is_approved
p161084,0.925476246
p072495,0.917590566
p085622,0.865737215
p258626,0.835737735
p046334,0.897010244
p215277,0.79068701
p170280,0.687939554
p026569,0.920371294
p158756,0.89336668
p237188,0.884148538
p147730,0.912173577
p247689,0.907084703
p018142,0.85890235
p221228,0.671153456
p060147,0.916127622
p138601,0.864145026
p060596,0.901194878
p167223,0.775097206
p107331,0.752649978
p069676,0.804726094
p115512,0.915260099
p153266,0.917076916
p092940,0.796884671
p089632,0.830036074
p056808,0.822654471
p123305,0.920688599
p098252,0.912475787
p149481,0.751272485
p005706,0.851580068
p221532,0.928977504
p103416,0.842085868
p020905,0.829605579
p170781,0.647959262
p134970,0.73321268
p084501,0.792195767
p025920,0.898780383
p094073,0.85052909
p172745,0.914427958
p161697,0.712771624
p061198,0.88589891
p099689,0.898520537
p224667,0.889769979
p000525,0.859132245
p245421,0.906688407
p211142,0.747309923
p243267,0.908692263
p108418,0.888572417
p167526,0.914840102
p070391,0.77178739
p217603,0.667739809
p072978,0.702616572
p193761,0.800954059
p220616,0.813292205
p099383,0.873143032
p037118,0.911977276
p117921,0.906628318
p205518,0.891665235
p045415,0.893323533
p133817,0.833152741
p168781,0.861666158
p206020,0.831056371
p233391,0.889112517
p044104,0.797860548
p256085,0.659584373
p167495,0.906628318
p027404,0.732466191
p075605,0.917072982
p040985,0.808208436
p083443,0.814301118
p145247,0.660320997
p053082,0.739452839
p118022,0.893916927
p163932,0.837702185
p038446,0.840673134
p020159,0.707950115
p167983,0.736383349
p098270,0.782027915
p072484,0.780438885
p046962,0.921563573
p112100,0.668547839
p088695,0.887091957
p136282,0.77495341
p100792,0.751018822
p090282,0.750690877
p166067,0.871015698
p234337,0.875943929
p015736,0.876585498
p052746,0.799786419
p019767,0.851968184
p210623,0.923226103
p055662,0.800635844
p182016,0.813983798
p031928,0.886084348
p248278,0.671345711
p095279,0.754542112
p095816,0.918023802
p214403,0.858878583
p128748,0.923792161
p097149,0.857517555
p252054,0.91764617
p050441,0.734387338
p257583,0.750633001
p050772,0.875179447
p246810,0.769903943
p126644,0.856655344
p092158,0.91663406
p108932,0.915260099
p152261,0.66201511
p020243,0.822577357
p160681,0.897691071
p081475,0.825571597
p136548,0.794215351
p178420,0.871117771
p153298,0.84391433
p125188,0.678394556
p054086,0.807605997
p027642,0.745662063
p171090,0.918341644
p216069,0.886084348
p113215,0.658141822
p167416,0.760626897
p148879,0.751516506
p110965,0.795223176
p256585,0.848585308
p030927,0.906080477
p127576,0.677688241
p167829,0.91569639
p158035,0.737207711
p164741,0.661808699
p162815,0.702342451
p139388,0.906080477
p179527,0.740375727
p172337,0.841483027
p252329,0.699241489
p255601,0.693671674
p185952,0.685562491
p111090,0.73875466
p124803,0.909671359
p255511,0.803731963
p217835,0.883686319
p130371,0.91786579
p178771,0.894469507
p011705,0.832215279
p014954,0.740102768
p004066,0.861762345
p103236,0.852391034
p232065,0.911895752
p022097,0.894269466
p227444,0.927374691
p186730,0.828562096
p234824,0.667539448
p141039,0.83195366
p235414,0.915422373
p218013,0.801621214
p195676,0.926373102
p237383,0.724733263
p232563,0.737170815
p217066,0.650058717
p049989,0.827808589
p154796,0.906549916
p130401,0.821248934
p122911,0.905619673
p071987,0.904898822
p071198,0.70703724
p173001,0.796557233
p159645,0.862744793
p112029,0.650417387
p070410,0.801635236
p007575,0.8140053
p206984,0.815422803
p259400,0.860614553
p117076,0.763726711
p181208,0.813872576
p039090,0.836515054
p259862,0.906628318
p105658,0.75366573
p112620,0.889249079
p191880,0.857081577
p077444,0.769822761
p191289,0.916786775
p079595,0.888889715
p116272,0.819539905
p172696,0.899639927
p054707,0.824915797
p175818,0.800533012
p100264,0.743176401
p174978,0.874810264
p121614,0.641854674
p012500,0.705436617
p033806,0.724835724
p002525,0.752303511
p123574,0.817819059
p188306,0.883037217
p215779,0.741938144
p023948,0.750428066
p178715,0.814592004
p113958,0.870917797
p083788,0.778241307
p054079,0.702182442
p144151,0.791503668
p010256,0.843179539
p161763,0.89945554
p235848,0.881321236
p204985,0.839766502
p073313,0.916630998
p249865,0.806642264
p120091,0.884210482
p072311,0.906507529
p114472,0.805261046
p070179,0.891709648
p202671,0.919963457
p099560,0.859778181
p204517,0.853811949
p098671,0.792017013
p203333,0.692771494
p062361,0.920933142
p151804,0.810544878
p172487,0.785310179
p128637,0.870940968
p143697,0.922026768
p240729,0.703930378
p111741,0.895376161
p231853,0.801666394
p112709,0.925161809
p015762,0.704568774
p135435,0.875920996
p007847,0.898818456
p233685,0.916126102
p198121,0.729069293
p036886,0.906080477
p081734,0.717170328
p053709,0.79852663
p126533,0.886837259
p133761,0.870072231
p224103,0.858811855
p159011,0.910593718
p202054,0.853657752
p152726,0.881321236
p112235,0.769920439
p070917,0.924654283
p258451,0.761228561
p187287,0.918035895
p109163,0.918024324
p023229,0.709251016
p019063,0.900565438
p242650,0.672703326
p258642,0.870917797
p060718,0.694879472
p105847,0.890360691
p139172,0.898949072
p248108,0.78147164
p006708,0.813618779
p087232,0.628737628
p010000,0.868443057
p172372,0.903706767
p217845,0.912690528
p197924,0.752933547
p229489,0.803992033
p228537,0.86210376
p169222,0.736632556
p234650,0.656245559
p248688,0.679521918
p102201,0.896675155
p005038,0.75204885
p058261,0.764052704
p022370,0.636702269
p113059,0.811556876
p034424,0.754932225
p039826,0.914914653
p063655,0.752641246
p086769,0.780374274
p090577,0.768261582
p039106,0.660206407
p091517,0.917882614
p252422,0.919388376
p038071,0.797134086
p214593,0.860659733
p189045,0.771995381
p182625,0.878655575
p073746,0.918791123
p189773,0.745253325
p243499,0.916136414
p029758,0.819858462
p060880,0.907084703
p196068,0.642741203
p043442,0.850070208
p243761,0.863701999
p141139,0.782671526
p068650,0.810164779
p253245,0.848545209
p148236,0.772357836
p167134,0.853136271
p206823,0.696055442
p234410,0.73902446
p092065,0.921585418
p094780,0.749613374
p222206,0.89280431
p017947,0.922096655
p097557,0.87768764
p189350,0.922096655
p101505,0.741368592
p072488,0.770006359
p195265,0.844958156
p178706,0.907084703
p107250,0.912173577
p106522,0.893735901
p096033,0.894878216
p081178,0.724877954
p032841,0.895412438
p170803,0.906080477
p020832,0.847815305
p051056,0.916560233
p017434,0.89250467
p158729,0.791447446
p220505,0.782542214
p222819,0.773141265
p122013,0.771009728
p137733,0.906922393
p082628,0.911979921
p238740,0.865739301
p138728,0.867545247
p090532,0.909819797
p253672,0.898965791
p197534,0.77050133
p103657,0.911282249
p129963,0.801595882
p025323,0.858202592
p258078,0.732958406
p110700,0.782479912
p065139,0.80290018
p107307,0.790935412
p167891,0.917990744
p160054,0.905034356
p159112,0.917645082
p000529,0.906080477
p133384,0.911097109
p052479,0.794489741
p103900,0.918355197
p048287,0.847931936
p201623,0.821222305
p163090,0.777158648
p208109,0.826906905
p105491,0.858772546
p017589,0.787140444
p077349,0.766480684
p084650,0.799872696
p078395,0.833888307
p123361,0.824304983
p004553,0.839274466
p243625,0.913847737
p002658,0.761409506
p150265,0.842073679
p005642,0.913768813
p097093,0.78828831
p006304,0.845001072
p162976,0.832167655
p196363,0.916269861
p222943,0.718390942
p038605,0.912173577
p045098,0.814873621
p207754,0.875644296
p020646,0.78205879
p237649,0.897147097
p083093,0.919797197
p131174,0.800551116
p189473,0.730117917
p173624,0.841289327
p055919,0.807339922
p060559,0.90857818
p076557,0.6641092
p143645,0.863102034
p165646,0.919590645
p186253,0.880710408
p082810,0.732646942
p139498,0.807450071
p051715,0.789429441
p019319,0.840774998
p134883,0.916136414
p060479,0.848663419
p131259,0.71746856
p170583,0.905497715
p081041,0.917093612
p030182,0.650022089
p215761,0.730770379
p244205,0.805130601
p009719,0.917042963
p149800,0.911020741
p201463,0.89497371
p218445,0.909149967
p050917,0.898060463
p041157,0.913118906
p157297,0.829694405
p165565,0.86612381
p066092,0.707015038
p144127,0.795330971
p060544,0.920511819
p065438,0.915664591
p120601,0.644066811
p018961,0.921492107
p251844,0.808835387
p196002,0.700954467
p063098,0.785750404
p217298,0.78477411
p178158,0.920494862
p069772,0.764221087
p105210,0.728843778
p239979,0.823656321
p147391,0.906080477
p194304,0.884886719
p124259,0.64154613
p027904,0.917157061
p077024,0.783756271
p130202,0.842198953
p221246,0.917582653
p161363,0.837651938
p244129,0.73760885
p181102,0.698790044
p213650,0.906080477
p151529,0.751901239
p150424,0.66576764
p025768,0.699358016
p110834,0.744022608
p045745,0.865365118
p016108,0.90429496
p058958,0.908207014
p130567,0.916535668
p235355,0.877702706
p008544,0.842073679
p173120,0.67542848
p031170,0.871970966
p004860,0.906091183
p213240,0.790885672
p177978,0.798053265
p198914,0.890734456
p171645,0.892919213
p035943,0.66228497
p156911,0.925062835
p072343,0.922774486
p121058,0.918404147
p214881,0.878169708
p117601,0.851580068
p208800,0.919285245
p043529,0.817369804
p062945,0.731025159
p050654,0.918365024
p141312,0.785817862
p108103,0.771341041
p020519,0.668547839
p011067,0.875872061
p038492,0.86826551
p137239,0.789373592
p190385,0.915878654
p153756,0.717087507
p144256,0.819858462
p156075,0.69021064
p139151,0.832417697
p111123,0.834227487
p125621,0.882721975
p225680,0.851208374
p007615,0.884602726
p226982,0.702518463
p083573,0.880117394
p052003,0.736173451
p156168,0.725070745
p067996,0.825460121
p085713,0.875505924
p102941,0.673811316
p096135,0.832950577
p032787,0.837435663
p237197,0.663409114
p151066,0.75704518
p242556,0.888822682
p104628,0.733148247
p168351,0.909214929
p074406,0.906549916
p119805,0.846220657
p125923,0.660566628
p075554,0.66503942
p132238,0.867579892
p104152,0.753360376
p136941,0.807157621
p043726,0.724903613
p100753,0.75872238
p098652,0.913768813
p099547,0.657988101
p104733,0.829605579
p056942,0.863052726
p040635,0.877057888
p018169,0.628737628
p021208,0.899639927
p038809,0.906080477
p116366,0.914353974
p057712,0.842448071
p192860,0.728330612
p112494,0.817962959
p038156,0.774646088
p229800,0.917505123
p130127,0.801788092
p200094,0.698959231
p053257,0.652178138
p000363,0.661841154
p200721,0.901902869
p107135,0.867778212
p119164,0.911514185
p116410,0.853277743
p242677,0.810074061
p225605,0.75003612
p206090,0.782803759
p165499,0.804436281
p206950,0.895415597
p214263,0.720614761
p043599,0.78415446
p084577,0.778165862
p254455,0.878969602
p026465,0.913931437
p193922,0.906080477
p020372,0.74865976
p130544,0.777294189
p047420,0.864619225
p022102,0.755111635
p119058,0.908242978
p118607,0.752537861
p111119,0.894390255
p099677,0.895967551
p127694,0.87053895
p027028,0.906080477
p119606,0.84200941
p050051,0.843186274
p032994,0.917249233
p133672,0.779418647
p046207,0.761901394
p135998,0.879432142
p191028,0.854079276
p136327,0.724183857
p044162,0.864547566
p116327,0.886552885
p071889,0.789369866
p083033,0.852398425
p041191,0.823147982
p080173,0.848762602
p249266,0.724367946
p029762,0.7823755
p025912,0.703578621
p236702,0.91925133
p221950,0.909379736
p187733,0.887698747
p114104,0.807148471
p101005,0.827894539
p083608,0.806484908
p068965,0.885528177
p138871,0.785784915
p129289,0.856327042
p047448,0.775889799
p113342,0.659659147
p044451,0.920714729
p046697,0.912173577
p101952,0.802424654
p112681,0.700482786
p102903,0.91280508
p051163,0.917772278
p205355,0.921492107
p155899,0.86402078
p180112,0.6641092
p259813,0.833282009
p147735,0.906080477
p184095,0.698635161
p231703,0.741853386
p124342,0.785021916
p135373,0.683782548
p057740,0.769051895
p149515,0.865899712
p238946,0.881321236
p103348,0.767220914
p244994,0.85542734
p130903,0.856839553
p146481,0.750084937
p175576,0.741959989
p073349,0.874394521
p125171,0.753549471
p256058,0.847777337
p050819,0.719275206
p155590,0.857684001
p096561,0.878886752
p085874,0.894517057
p156756,0.812290028
p046823,0.708419919
p068761,0.906080477
p130045,0.709816426
p223960,0.884050712
p145668,0.91252169
p017619,0.910352178
p040827,0.913768813
p025021,0.868065089
p170943,0.9171822
p156525,0.814921141
p118674,0.820710644
p197700,0.686381817
p132191,0.786916867
p155757,0.851208374
p124308,0.866756678
p210765,0.69325307
p021863,0.805123195
p258036,0.774942204
p040734,0.802314609
p146636,0.7692765
p111499,0.879759066
p220041,0.854992211
p068063,0.664265275
p000863,0.695494294
p140549,0.850083739
p204824,0.880128957
p161657,0.863364428
p009231,0.699440211
p158666,0.851897404
p229755,0.871496782
p109461,0.908692263
p065775,0.917042963
p118588,0.726685315
p023542,0.698929012
p076321,0.842307329
p066662,0.91188734
p236357,0.669338495
p008450,0.767933652
p153288,0.909093946
p196034,0.819746494
p243832,0.789062545
p242810,0.917157061
p184236,0.761331737
p075971,0.912173577
p158445,0.911020741
p040858,0.805645093
p129996,0.816859692
p211871,0.922099277
p237061,0.759428024
p181175,0.864357516
p057636,0.835502341
p055058,0.753110409
p091263,0.810235918
p258242,0.787295684
p200425,0.736451268
p227702,0.739799976
p046075,0.923851289
p005329,0.906507529
p189925,0.894964024
p218450,0.829654664
p067196,0.832531422
p104158,0.784710661
p041579,0.829878628
p197579,0.876005307
p041693,0.782638028
p221511,0.777170002
p013107,0.811337143
p083879,0.672703326
p111401,0.822172254
p207901,0.819269568
p055724,0.924533531
p036998,0.733988106
p039499,0.911020741
p200233,0.896542013
p129750,0.656245559
p204449,0.923559874
p020066,0.916708536
p194761,0.74973163
p011919,0.922041558
p052938,0.757120162
p026519,0.923792161
p229770,0.66588968
p038498,0.812735438
p250318,0.876161426
p089894,0.779008627
p017437,0.647373766
p002918,0.829217419
p078339,0.915791929
p000185,0.83526133
p196334,0.779611051
p129803,0.850581452
p104910,0.757078528
p039517,0.785750404
p110270,0.71205917
p094141,0.898771837
p021331,0.912537485
p246542,0.889913917
p228202,0.671745539
p041030,0.757802978
p190953,0.807412744
p223237,0.834238783
p088729,0.909379736
p016947,0.912312642
p144024,0.908659734
p197241,0.75617063
p107556,0.912173577
p063953,0.805985793
p233691,0.816409215
p249765,0.775817931
p141352,0.909183167
p250506,0.684318095
p005308,0.919388376
p068327,0.924722441
p173999,0.861532494
p128929,0.76693733
p247288,0.874082014
p255091,0.906628318
p000585,0.878669001
p105573,0.871428579
p260061,0.773359075
p031148,0.85420461
p087628,0.740756869
p240049,0.852543399
p110261,0.833587453
p090595,0.683782548
p094519,0.8140596
p065644,0.799668878
p146952,0.858311012
p252771,0.920449257
p067408,0.788611442
p119523,0.804450825
p065751,0.805217654
p018758,0.786355674
p244112,0.861284137
p166436,0.856701121
p247193,0.857907206
p204957,0.890570372
p111204,0.923559874
p080863,0.771400809
p250791,0.769043297
p238815,0.809000596
p054413,0.910308443
p074332,0.915072024
p244510,0.796654835
p053100,0.762693271
p049213,0.782113075
p009588,0.78369315
p155530,0.712505519
p109347,0.781426728
p158512,0.628737628
p144188,0.924654283
p014648,0.918053567
p016066,0.855952069
p077470,0.702141166
p070993,0.690657794
p225738,0.793208137
p069905,0.726248145
p171554,0.641023099
p207524,0.77135767
p063798,0.864678487
p017412,0.81372419
p125198,0.907084703
p067202,0.90821895
p036838,0.689460486
p173116,0.825594977
p064599,0.880317725
p108427,0.855524406
p006747,0.924085923
p001842,0.859709114
p135634,0.748363614
p053582,0.726253808
p085106,0.752341166
p061905,0.63097319
p125121,0.874357626
p005323,0.681005895
p003868,0.913268685
p086508,0.763575718
p021878,0.875302531
p229089,0.921044819
p091553,0.896857284
p027534,0.871001214
p190083,0.906080477
p038611,0.692621797
p155007,0.917042963
p127099,0.71983853
p203898,0.875408679
p066505,0.917429499
p107360,0.818309978
p087093,0.659659147
p206513,0.787916869
p062003,0.846386477
p133776,0.797901183
p124797,0.777881011
p096489,0.900162451
p101728,0.912944756
p029699,0.667518795
p206108,0.899802007
p018349,0.806374073
p252911,0.857853159
p218246,0.907039031
p141148,0.919239879
p083940,0.835164905
p224706,0.879883692
p179963,0.912173577
p250268,0.865889058
p174568,0.85059689
p109585,0.810717091
p212749,0.890442125
p102773,0.661808699
p051101,0.724148184
p073427,0.791503668
p123766,0.851580068
p060077,0.830568746
p062743,0.754190326
p083421,0.762669578
p077767,0.91636122
p198165,0.769338652
p159116,0.815123215
p240937,0.906080477
p220686,0.824770942
p208563,0.845212728
p069196,0.67453751
p175651,0.916136414
p151365,0.922345676
p005841,0.918550439
p123850,0.721988976
p215446,0.725257635
p242356,0.848402336
p193959,0.774663582
p230215,0.817791551
p210380,0.847271696
p039521,0.906080477
p210061,0.819881707
p146787,0.895905599
p027400,0.796157569
p142215,0.924622767
p154655,0.917072497
p048668,0.918013372
p112955,0.912173577
p242957,0.899389595
p172385,0.773535877
p213485,0.857181847
p039386,0.732544601
p083697,0.816218451
p023554,0.875227228
p029983,0.863394722
p093063,0.680439562
p006105,0.804842085
p115645,0.714679539
p062062,0.785408095
p180224,0.912329584
p064337,0.807640776
p199260,0.696643114
p130958,0.859113902
p228175,0.84564817
p049909,0.912173577
p190021,0.918013372
p113986,0.849729523
p250947,0.918963134
p139502,0.773265377
p064981,0.710075617
p125825,0.912173577
p174096,0.807065934
p144079,0.820825219
p025229,0.800156891
p089314,0.760508299
p048431,0.767803133
p167901,0.702141166
p232771,0.917197339
p250320,0.914494
p204362,0.817994878
p230065,0.798890755
p204339,0.875562243
p102548,0.875353038
p124083,0.908692263
p006387,0.828344241
p203491,0.783050984
p222813,0.845186904
p114645,0.90055912
p122694,0.885528177
p258847,0.914249733
p218148,0.654505163
p218557,0.903072782
p017104,0.748076141
p142490,0.791390166
p052513,0.743721336
p258890,0.924146868
p071725,0.825176626
p051364,0.916308753
p060144,0.852667719
p124499,0.694441348
p026289,0.917093195
p230055,0.687609524
p085841,0.926210418
p203915,0.695165992
p220260,0.698434681
p055985,0.757592961
p075518,0.628737628
p191597,0.901412614
p199144,0.882068969
p198566,0.916127622
p256169,0.655903131
p038975,0.715071976
p197042,0.77016142
p193044,0.912952028
p032771,0.700149447
p245543,0.830465823
p035053,0.817255348
p087442,0.86672157
p117889,0.690794855
p235486,0.888823032
p104383,0.697760344
p119079,0.765992016
p203296,0.917249233
p189695,0.909819797
p046434,0.906080477
p153649,0.896895982
p088505,0.822628722
p017968,0.733985335
p061431,0.928443626
p163444,0.895523615
p042749,0.817340836
p093385,0.825342
p143070,0.738341063
p235086,0.909249522
p208289,0.802506864
p087242,0.806699187
p006314,0.81389381
p010970,0.693975776
p227457,0.810106695
p132623,0.693612754
p006404,0.879037142
p037005,0.806088522
p055101,0.792713776
p059617,0.741647243
p208726,0.904171482
p216734,0.851208374
p241606,0.920354426
p070545,0.816218451
p011237,0.803662747
p066286,0.653945029
p254640,0.913931437
p181962,0.805159315
p121047,0.734351397
p105421,0.701113939
p247319,0.8516417
p079114,0.783031628
p154078,0.701674134
p175312,0.887333184
p075227,0.851596713
p075628,0.699504822
p103436,0.682638854
p157641,0.771474227
p055330,0.7114833
p259389,0.657931775
p012395,0.850770995
p258940,0.909149967
p100007,0.723436266
p005538,0.735349953
p245332,0.892309032
p217273,0.811634615
p075982,0.799364582
p013871,0.854122981
p086231,0.865396425
p013131,0.836125925
p199687,0.82760717
p167519,0.849189341
p098834,0.685562491
p230028,0.907084703
p177452,0.74099791
p106326,0.844593063
p153812,0.799929097
p236612,0.907571308
p090113,0.878321745
p235419,0.89641542
p231475,0.859341249
p105292,0.832512617
p033339,0.788874954
p226979,0.850795224
p023801,0.921712771
p076966,0.722562641
p233184,0.851480663
p085453,0.912058547
p152837,0.927516982
p000001,0.730833441
p215927,0.777690455
p249710,0.835157499
p059984,0.628737628
p041175,0.79869616
p139378,0.907052264
p095602,0.877878331
p222555,0.7115933
p236279,0.74419564
p079143,0.845930234
p040706,0.857899532
p000522,0.923429325
p152069,0.815656722
p229200,0.688279867
p072361,0.825567767
p017451,0.920127146
p124286,0.774646088
p181207,0.628737628
p075543,0.849853799
p209987,0.917505123
p252701,0.871206656
p171378,0.673386604
p007098,0.699654996
p121491,0.849480122
p252106,0.76582478
p022170,0.838237256
p155411,0.809748664
p145971,0.723285496
p231566,0.901412614
p217029,0.785932109
p146482,0.737969846
p235865,0.917076916
p130350,0.875656269
p161796,0.866756678
p162413,0.78450492
p005463,0.811561957
p234027,0.761311889
p159478,0.915260099
p235633,0.800318018
p188643,0.721998602
p119168,0.799363598
p028228,0.717236131
p107046,0.919660784
p001936,0.846777409
p173367,0.888371624
p089921,0.841289327
p072448,0.895523615
p105814,0.901902869
p205893,0.771442026
p008894,0.917197339
p025189,0.747389585
p118212,0.879715778
p177288,0.877606064
p144083,0.903388806
p054539,0.912173577
p019542,0.8868168
p002234,0.671858609
p136750,0.636882335
p017091,0.666052431
p057183,0.893930823
p112787,0.800378546
p256894,0.876827054
p128904,0.877292797
p087876,0.725556135
p010183,0.856678709
p020964,0.92003718
p176941,0.848662481
p010352,0.909074917
p248062,0.754858524
p199664,0.796361476
p015665,0.811108619
p024000,0.782505184
p185150,0.910228178
p022636,0.807384104
p121686,0.794091344
p228397,0.925127916
p098927,0.863097295
p234656,0.906080477
p169864,0.775206745
p083730,0.715756804
p055398,0.636702269
p190520,0.800393358
p134064,0.850895897
p092260,0.822338164
p001352,0.825817972
p112248,0.891278669
p045171,0.727402687
p008327,0.915959753
p083908,0.920046441
p113161,0.862617776
p207026,0.922096655
p239588,0.723752975
p045525,0.865085497
p206390,0.901992403
p129164,0.799824789
p049854,0.845963821
p034724,0.917565212
p180862,0.900805891
p090071,0.906080477
p185998,0.833729535
p078573,0.667488575
p071515,0.88522733
p223744,0.906080477
p079293,0.748451948
p106456,0.794864938
p199778,0.82953167
p257019,0.921563573
p183668,0.69325307
p216826,0.902029864
p227496,0.911624208
p000257,0.661808699
p027546,0.885852903
p182133,0.901412614
p174932,0.923607305
p208899,0.85049729
p150733,0.88237039
p113101,0.898792893
p173011,0.755174235
p232449,0.817721218
p162375,0.832446873
p168313,0.689899772
p000840,0.846666545
p022974,0.915759385
p216906,0.848012358
p218282,0.778474942
p227488,0.901902869
p128811,0.908692263
p074820,0.892452434
p133516,0.912854686
p157268,0.873808354
p184403,0.697274834
p098039,0.741221249
p108159,0.735324264
p107745,0.769051895
p064704,0.787003607
p191751,0.753785118
p048607,0.691219568
p088663,0.873413429
p140118,0.925625205
p255250,0.840610638
p035368,0.730349839
p026888,0.646188736
p178514,0.924654283
p027903,0.802299097
p040237,0.701880038
p166484,0.785362959
p248163,0.875258386
p253365,0.851229042
p168447,0.913768813
p094356,0.802031055
p191556,0.72174564
p089484,0.896039777
p046211,0.702141166
p061950,0.838802323
p104592,0.730117917
p238743,0.80873917
p178751,0.831046775
p124867,0.835880965
p083332,0.850687027
p143798,0.782505184
p031081,0.908570014
p178288,0.695949554
p015979,0.801622227
p111063,0.63097319
p007910,0.7527702
p115358,0.71435836
p213034,0.823550493
p249903,0.785920233
p121339,0.920828372
p101706,0.83477135
p071835,0.856327042
p242553,0.831665412
p098294,0.918705508
p157189,0.896028057
p020528,0.915791228
p129048,0.917630941
p136447,0.923084438
p020497,0.850847274
p147118,0.729030401
p072874,0.894428208
p015136,0.741894364
p196908,0.902508765
p100234,0.907775164
p224139,0.88960696
p015068,0.711117476
p054203,0.667978466
p128226,0.924981177
p016536,0.736988455
p027085,0.909379736
p006300,0.788733467
p152037,0.838302046
p085416,0.914282031
p128939,0.708052307
p020920,0.785101846
p095970,0.828544587
p220011,0.820566908
p112697,0.907084703
p192070,0.863783032
p104578,0.911874942
p011345,0.883064128
p024535,0.914306566
p210901,0.794341773
p049466,0.849502191
p045540,0.856637552
p025339,0.672068208
p133008,0.89820046
p236161,0.797274515
p069701,0.883485861
p098259,0.924155645
p046648,0.906080477
p011382,0.802278504
p237650,0.838838607
p043191,0.831368878
p251269,0.918035895
p036103,0.840169191
p203193,0.765404359
p060666,0.840673566
p084395,0.828579769
p228407,0.830004841
p213773,0.858811855
p058153,0.785817862
p092027,0.774137378
p084148,0.769065216
p175671,0.901412614
p132984,0.882665545
p129131,0.876827054
p240402,0.698340088
p235003,0.890078805
p252096,0.726535827
p050821,0.911990561
p081844,0.705374002
p077192,0.887377627
p082364,0.876827054
p147110,0.812050402
p251074,0.895905599
p039437,0.92640236
p107651,0.710170984
p211737,0.917709924
p181759,0.741820574
p248916,0.85052909
p160356,0.636702269
p254303,0.712471992
p244260,0.891187109
p091843,0.897186272
p103508,0.917856902
p093146,0.823405847
p014518,0.914815895
p125723,0.727291107
p041500,0.889082395
p122571,0.802208975
p154168,0.692759156
p154236,0.840805471
p244197,0.911895752
p043866,0.914018378
p254713,0.921576031
p111594,0.74485147
p189123,0.674492449
p087154,0.906080477
p185499,0.706206411
p085429,0.834612638
p104307,0.90817371
p233967,0.762204647
p082090,0.833101332
p056441,0.896793842
p218511,0.921184935
p006238,0.828810617
p066417,0.682965517
p069376,0.851339817
p247841,0.734638602
p186465,0.848067746
p032537,0.883600146
p214415,0.892100878
p051478,0.713878185
p093937,0.793029025
p147886,0.737053186
p254501,0.921847522
p048386,0.784283176
p148210,0.683782548
p222272,0.889680408
p008732,0.837459564
p087419,0.916988358
p196704,0.91593571
p013296,0.846309125
p026632,0.819820479
p039554,0.638897419
p244367,0.79195486
p249033,0.893813483
p195327,0.909028925
p233845,0.780877545
p043519,0.828160852
p116212,0.729419231
p134069,0.689085126
p211214,0.851362392
p056640,0.673344523
p187384,0.858671665
p228772,0.902585536
p051479,0.86087732
p092501,0.912962563
p119877,0.85787043
p072269,0.704003572
p233527,0.874711588
p222118,0.782260537
p054140,0.840541333
p100124,0.846851483
p195418,0.791468233
p157002,0.841980159
p178923,0.704003572
p091147,0.74095735
p007994,0.924094103
p179794,0.894428357
p018338,0.918395229
p054015,0.790609404
p124629,0.753951043
p067093,0.714744776
p030006,0.900873415
p106905,0.650195688
p230483,0.860504135
p205794,0.799771503
p197768,0.877198093
p147937,0.862635329
p169449,0.770929039
p215378,0.7594762
p234123,0.907084703
p004799,0.911171645
p001521,0.821778908
p180880,0.797704279
p049547,0.858811855
p178365,0.660265207
p163678,0.894564666
p086099,0.91638957
p189675,0.891116068
p186181,0.918419868
p059822,0.893384069
p206928,0.788126916
p111668,0.672551125
p237146,0.780627251
p175584,0.856229573
p012408,0.895523615
p237958,0.906628318
p070645,0.861770526
p236698,0.671022832
p233976,0.922096655
p165993,0.89641542
p145899,0.847931936
p175948,0.911847025
p027917,0.879036441
p227739,0.803948164
p259838,0.713178694
p233738,0.821766779
p172318,0.708824635
p220007,0.749841571
p250585,0.851414353
p169945,0.829886571
p066586,0.885228924
p184891,0.68581301
p215780,0.751111284
p042838,0.787705854
p009064,0.917502128
p141808,0.828562096
p017723,0.756334096
p055463,0.912173577
p203776,0.85704042
p185660,0.840652436
p116050,0.895319015
p133595,0.844802335
p014846,0.730117917
p231609,0.857419476
p078682,0.91321829
p217002,0.86132127
p069062,0.769051895
p006836,0.816944361
p170356,0.83581163
p034005,0.857552797
p189788,0.689585805
p171425,0.793002471
p004187,0.913495526
p021809,0.871543646
p032916,0.700482786
p131091,0.738716364
p031823,0.84186691
p127690,0.865989462
p030931,0.900591537
p113726,0.892452434
p244398,0.906080477
p142113,0.848827899
p078161,0.917237893
p251624,0.927025549
p039005,0.920178249
p106166,0.810079724
p071452,0.797016352
p106238,0.849660203
p177803,0.919724964
p168658,0.912173577
p180819,0.859778181
p036367,0.767040625
p032616,0.834365338
p188474,0.886565797
p229277,0.924336657
p128807,0.647641093
p199470,0.638728648
p002727,0.906080477
p007456,0.792470619
p210261,0.894236214
p047657,0.914931074
p054852,0.890275665
p254683,0.672957569
p026642,0.91665104
p209911,0.71978426
p125441,0.628737628
p146469,0.899639927
p195046,0.91948089
p177048,0.782426387
p132870,0.847018749
p166080,0.916175261
p058016,0.792921036
p136162,0.662379622
p080765,0.628737628
p006157,0.708052307
p236602,0.910308443
p237224,0.657426953
p128642,0.886601679
p227112,0.69587481
p013728,0.774023309
p150239,0.772371337
p080761,0.833722159
p203452,0.908530362
p188444,0.909671359
p057607,0.840178892
p121257,0.730117917
p007406,0.813878745
